"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,770,"Union","NC","Charlotte",274,213400,0.00329102021626704,0.0205643232902917,0.0707476166583041,0.0565310868618216,0.0142741176923749,"2017-04","2017-Q2",213400,0,"2017-04"
2017-04-30,2086,"Whatcom","WA","Bellingham",275,332400,0.00271493212669683,0.0202578268876611,0.0901935060675631,0.0571961184127578,0.0143707179820702,"2017-04","2017-Q2",332400,0,"2017-04"
2017-04-30,2648,"Champaign","IL","Champaign-Urbana",276,137500,0.00658857979502196,0.014760147601476,0.0338345864661654,0.0142633055627857,0.00424280482214123,"2017-04","2017-Q2",137500,0,"2017-04"
2017-04-30,340,"Yolo","CA","Sacramento",277,400800,0.002,-0.000249438762783737,0.0829505539043502,0.109399244775602,-0.00263117939814961,"2006-03","2006-Q1",473500,-0.153537486800422,"2004-12"
2017-04-30,895,"Broome","NY","Binghamton",278,99600,0.00100502512562814,0.00302114803625378,0.0111675126903553,0.000402091002528859,-0.000799684348611884,"2013-06","2013-Q2",108900,-0.0853994490358127,"2012-11"
2017-04-30,2509,"Richmond","GA","Augusta",279,80900,-0.00246609124537608,-0.00857843137254902,0.0074719800747198,0.0174402708845454,-0.0108225702848158,"2007-12","2007-Q4",92300,-0.123510292524377,"2004-09"
2017-04-30,3129,"Saint Louis","MN","Duluth",280,135300,0.00744601638123604,0.0165289256198347,0.0902497985495568,0.045137935541133,,"2017-04","2017-Q2",135300,0,"2017-04"
2017-04-30,1210,"Mohave","AZ","Lake Havasu City",281,182100,0.00275330396475771,0.00886426592797784,0.0661592505854801,0.0718802769116333,-0.0200576920338185,"2006-07","2006-Q3",239100,-0.238393977415307,"2004-11"
2017-04-30,2010,"Saginaw","MI","Saginaw",282,76800,0.0145310435931308,0.032258064516129,0.0893617021276596,0.0258477371731936,-0.00892118384183327,"2005-03","2005-Q1",93500,-0.178609625668449,"1999-09"
2017-04-30,1691,"Elkhart","IN","Elkhart",283,127900,0.000782472613458529,-0.00929512006196747,0.0475020475020475,0.0232768255131162,-0.00201042819434483,"2008-06","2008-Q2",133200,-0.0397897897897898,"2006-07"
2017-04-30,2526,"Sangamon","IL","Springfield",284,123600,0,0.0024330900243309,0.0189612530915087,0.0180942987895754,0.00741324919472897,"2017-04","2017-Q2",123600,0,"2017-04"
2017-04-30,2206,"Clermont","OH","Cincinnati",285,160900,-0.00124146492861577,0.00499687695190506,0.0648577101257445,0.0264652928879854,0.00316181582172037,"2017-03","2017-Q1",161100,-0.00124146492861577,"2017-02"
2017-04-30,347,"Yuma","AZ","Yuma",286,132500,-0.00450788880540947,-0.0293040293040293,0.106010016694491,0.0392478704730812,-0.029794887369635,"2006-09","2006-Q3",180200,-0.264705882352941,"2005-04"
2017-04-30,1348,"Racine","WI","Racine",287,148400,0.00134952766531714,0.00134952766531714,0.0248618784530387,0.017006915621846,-0.0188465285013889,"2007-06","2007-Q2",181600,-0.182819383259912,"2004-05"
2017-04-30,1381,"Shelby","AL","Birmingham",288,188800,-0.00264131008980454,-0.00683850604944766,0.0188882892606584,0.026569439812987,0.00307028389937547,"2017-01","2017-Q1",190100,-0.00683850604944766,"2016-12"
2017-04-30,890,"Brazos","TX","College Station",289,188600,0.00586666666666667,0.0194594594594595,0.0997084548104956,0.0532603585967713,0.0311342729631603,"2017-04","2017-Q2",188600,0,"2017-04"
2017-04-30,3043,"Tuscaloosa","AL","Tuscaloosa",290,90100,-0.0363636363636364,-0.102589641434263,-0.379903647625602,-0.0794533814857458,-0.0498841108175619,"2015-12","2015-Q4",153000,-0.411111111111111,
2017-04-30,1832,"Kanawha","WV","Charleston",291,90700,-0.00765864332603939,-0.00657174151150055,0.00220994475138122,0.0116416575148868,0.025514527540988,"2016-08","2016-Q3",92400,-0.0183982683982684,"2016-05"
2017-04-30,2644,"Calcasieu","LA","Lake Charles",292,163500,0.0042997542997543,0.00677339901477833,0.0447284345047923,0.0566938871777825,0.0330629494008432,"2016-11","2016-Q4",164000,-0.00304878048780488,"2016-11"
2017-04-30,118,"Clay","FL","Jacksonville",293,175100,0.00516647531572905,0.0133101851851852,0.058645707376058,0.0568603727178507,-0.0147246393607087,"2006-11","2006-Q4",208900,-0.161799904260412,"2005-07"
2017-04-30,3128,"Saint Johns","FL","Jacksonville",294,285700,0.00245614035087719,0.0113274336283186,0.069636840134781,0.0648233310159412,-0.0103420953851457,"2006-07","2006-Q3",332000,-0.139457831325301,"2005-07"
2017-04-30,2955,"Litchfield","CT","Torrington",295,225900,-0.000884564352056612,0,0.0102862254025045,0.00631534199756878,-0.0234844565378118,"2006-11","2006-Q4",289800,-0.220496894409938,"2003-11"
2017-04-30,2448,"Muscogee","GA","Columbus",296,92300,0.00326086956521739,0.00764192139737991,-0.0385416666666667,-0.0106987704724402,-0.00566960851530485,"2010-02","2010-Q1",108700,-0.150873965041398,"2005-01"
2017-04-30,913,"Canyon","ID","Boise City",297,153100,0.00856389986824769,0.0261394101876676,0.122434017595308,0.125688828408828,-0.00817644749401936,"2007-08","2007-Q3",171900,-0.109365910413031,"2006-09"
2017-04-30,2122,"Anderson","SC","Greenville",298,123100,0.014003294892916,0.034453781512605,0.0991071428571429,0.0362968204127612,0.0184821425683854,"2017-04","2017-Q2",123100,0,"2017-04"
2017-04-30,2333,"Harrison","MS","Gulfport",299,103100,0.000970873786407767,0.000970873786407767,-0.0227488151658768,-0.0112493478825255,,"2010-03","2010-Q1",129200,-0.202012383900929,
2017-04-30,1314,"Peoria","IL","Peoria",300,102700,-0.00387972841901067,-0.00868725868725869,-0.0143953934740883,0.000389939677928108,0.00157143249888203,"2010-02","2010-Q1",108000,-0.0490740740740741,"2009-12"
2017-04-30,1092,"Hawaii","HI","Hilo",301,339200,-0.00440270032286469,0.00444181225940184,0.0456226880394575,0.0709270102290838,-0.0125854751203146,"2006-06","2006-Q2",398700,-0.149235013794833,"2005-04"
2017-04-30,905,"Butler","PA","Pittsburgh",302,203900,0.00196560196560197,0.00443349753694581,0.0570243649559357,0.0388754037760357,0.0223898219301641,"2017-04","2017-Q2",203900,0,"2017-04"
2017-04-30,3080,"Williamson","TN","Nashville",303,425600,0.00424728645587541,0.0184254606365159,0.0663993986469557,0.0669562229603142,0.0280642693451079,"2017-04","2017-Q2",425600,0,"2017-04"
2017-04-30,1448,"Ulster","NY","Kingston",304,193600,0.00676027041081643,0.0114942528735632,0.0297872340425532,0.0132147647325054,-0.0203947790536189,"2006-08","2006-Q3",247100,-0.216511533791987,"2004-02"
2017-04-30,1525,"Baldwin","AL","Daphne",305,204100,0.00245579567779961,0.0103960396039604,0.0674686192468619,0.0411885696025061,-0.00458576238663588,"2006-06","2006-Q2",221100,-0.0768882858435097,"2005-12"
2017-04-30,2691,"El Dorado","CA","Sacramento",306,418700,0,0.00891566265060241,0.0705701866530299,0.0959657848023014,-0.00573778852475182,"2006-05","2006-Q2",478300,-0.124607986619277,"2005-02"
2017-04-30,2959,"Livingston","MI","Detroit",307,243900,0,0.0209292591042277,0.0917636526410027,0.0780512259493753,0.0117080315176021,"2017-04","2017-Q2",243900,0,"2017-04"
2017-04-30,2460,"Okaloosa","FL","Crestview-Fort Walton Beach-Destin",308,198400,-0.00251382604323781,-0.00948577134298552,0.0811989100817439,0.0465908081804045,-0.012238984737403,"2005-12","2005-Q4",256400,-0.226209048361934,"2005-01"
2017-04-30,3278,"Newport News City","VA","Virginia Beach",309,172300,-0.00115942028985507,0,0.0360793746241732,0.00663015355254215,-0.013357394613878,"2007-11","2007-Q4",200200,-0.139360639360639,"2005-11"
2017-04-30,3146,"Vanderburgh","IN","Evansville",310,107300,0.00468164794007491,0.0160984848484848,0.0592300098716683,0.0285768888831706,0.00686953384097722,"2015-12","2015-Q4",108500,-0.0110599078341014,"2015-11"
2017-04-30,172,"Hall","GA","Gainesville",311,166400,0.00422450211225106,0.018359853121175,0.0619017230376516,0.0614444556025218,-0.000837475685922295,"2007-07","2007-Q3",168300,-0.0112893642305407,"2006-07"
2017-04-30,2159,"Cabarrus","NC","Charlotte",312,169800,0.00592417061611374,0.0173756740563211,0.0572851805728518,0.0387573640048855,0.0143853948321919,"2017-04","2017-Q2",169800,0,"2017-04"
2017-04-30,2023,"Shawnee","KS","Topeka",313,103400,-0.00193050193050193,-0.00767754318618042,0.00779727095516569,0.00510631429810715,,"2008-08","2008-Q3",120900,-0.144747725392887,
2017-04-30,2141,"Berkeley","SC","Charleston",314,175600,0.00342857142857143,0.0115207373271889,0.0496114763897191,0.0478568149559038,0.00915784091864125,"2017-04","2017-Q2",175600,0,"2017-04"
2017-04-30,1285,"Onslow","NC","Jacksonville",315,131100,0.00613967766692249,-0.00981873111782477,0.0053680981595092,-0.0184591484908416,-0.00314844765154454,"2010-05","2010-Q2",155900,-0.159076330981398,"2006-09"
2017-04-30,1380,"Shasta","CA","Redding",316,233200,-0.000856898029134533,0.00517241379310345,0.0687442713107241,0.0778516843950854,-0.011878569293749,"2006-03","2006-Q1",284800,-0.181179775280899,"2004-12"
2017-04-30,2820,"Outagamie","WI","Appleton",317,157000,0.00447856685860525,0.01749837977965,0.0572390572390572,0.0373488097314079,0.0153621640129959,"2017-04","2017-Q2",157000,0,"2017-04"
2017-04-30,1711,"Forsyth","GA","Atlanta",318,292400,-0.000341880341880342,0.00758097863542385,0.0461538461538462,0.0731869569504657,0.00894004173706064,"2017-03","2017-Q1",292500,-0.000341880341880342,"2017-03"
2017-04-30,872,"Benton","WA","Kennewick",319,263800,0.00956754688097972,0.02287708414114,0.111204717775906,0.0859163628857265,0.054344113503499,"2017-04","2017-Q2",263800,0,"2017-04"
2017-04-30,2354,"Imperial","CA","El Centro",320,190300,0.00105207785376118,0.00369198312236287,0.0781869688385269,0.0928099104325288,-0.0273053959178881,"2006-09","2006-Q3",259100,-0.265534542647626,"2005-02"
2017-04-30,3041,"Tippecanoe","IN","Lafayette-West Lafayette",321,133500,0.000749625187406297,0.0159817351598174,0.03328173374613,0.0143831521365756,0.00476682255003191,"2015-08","2015-Q3",137100,-0.0262582056892779,"2015-04"
2017-04-30,2341,"Hernando","FL","Tampa",322,144500,0.00767085076708508,0.0197600564573042,0.127145085803432,0.10502893664387,-0.0249830910380295,"2006-08","2006-Q3",200100,-0.277861069465267,"2004-11"
2017-04-30,1191,"Medina","OH","Cleveland",323,180800,0,0.00500277932184547,0.0261066969353008,0.0304757277800152,0.00500216638377537,"2017-04","2017-Q2",180800,0,"2017-04"
2017-04-30,2982,"Montgomery","TN","Clarksville",324,144000,0.00348432055749129,0.00348432055749129,0.0271041369472183,0.0181724006893638,0.0211556977644944,"2017-04","2017-Q2",144000,0,"2017-04"
2017-04-30,2449,"Muskegon","MI","Muskegon",325,111100,0.00270758122743682,0.0155393053016453,0.122222222222222,0.062884396317282,0.00838485954830359,"2017-04","2017-Q2",111100,0,"2017-04"
2017-04-30,860,"Beaver","PA","Pittsburgh",326,132000,-0.00302114803625378,0.00227790432801822,0.0185185185185185,0.0339609850374263,0.0245223042012606,"2016-09","2016-Q3",132700,-0.0052750565184627,"2016-09"
2017-04-30,1225,"Monroe","PA","East Stroudsburg",327,139000,0.0116448326055313,0.0365398956002983,0.0996835443037975,0.00916770756274743,-0.0330874516542511,"2006-12","2006-Q4",197700,-0.296914516944866,"2003-01"
2017-04-30,1186,"McLean","IL","Bloomington",328,145600,0.0153417015341702,0.0407433881343817,0.0246305418719212,0.017503757888655,0.00286042509913842,"2017-04","2017-Q2",145600,0,"2017-04"
2017-04-30,2360,"Johnston","NC","Raleigh",329,165200,0.0134969325153374,0.0331457160725453,0.0783289817232376,0.0376906441737335,0.0116032671349333,"2017-04","2017-Q2",165200,0,"2017-04"
2017-04-30,67,"Bay","FL","Panama City",330,182800,-0.00435729847494553,-0.00975081256771398,0.0481651376146789,0.0582991571062377,-0.0235105752997952,"2006-01","2006-Q1",249900,-0.268507402961184,"2004-09"
2017-04-30,1595,"Carroll","MD","Baltimore",331,303100,0.0013214403700033,0.00198347107438017,0.00597411218055095,0.0262258592553994,-0.013577175388953,"2006-05","2006-Q2",349900,-0.13375250071449,"2005-03"
2017-04-30,2878,"Winnebago","WI","Oshkosh",332,156800,0.00448430493273543,0.0248366013071895,0.0821256038647343,0.0398034872282855,0.012927073761865,"2017-04","2017-Q2",156800,0,"2017-04"
2017-04-30,1837,"Kenosha","WI","Chicago",333,159800,0.00566393958464443,0.0165394402035623,0.054089709762533,0.0333880071466064,-0.0100026717547825,"2007-04","2007-Q2",176700,-0.0956423316355405,"2004-09"
2017-04-30,202,"Kent","RI","Providence",334,217000,0.00696055684454756,0.0206961429915334,0.0616438356164384,0.0506498582530863,-0.0127456444251516,"2006-05","2006-Q2",259100,-0.16248552682362,"2004-05"
2017-04-30,2800,"Middlesex","CT","Hartford",335,257700,0.00272373540856031,0.00979623824451411,0.00194401244167963,0.0104064033169176,-0.0143585192209941,"2006-10","2006-Q4",300000,-0.141,"2004-09"
2017-04-30,1330,"Porter","IN","Chicago",336,171200,0.00824499411071849,0.0184414039262344,0.0196545562835021,0.0109836896229398,-0.0000583924573372974,"2011-01","2011-Q1",187000,-0.0844919786096257,"2010-10"
2017-04-30,3123,"Saint Clair","MI","Detroit",337,143200,0.00491228070175439,0.0163236337828247,0.0758827948910594,0.101032020586572,-0.00342616309610821,"2005-07","2005-Q3",159300,-0.101067168863779,"2002-04"
2017-04-30,2242,"Davidson","NC","Winston-Salem",338,121700,0.00745033112582781,0.025273799494524,0.0905017921146953,0.0280090609792545,,"2017-04","2017-Q2",121700,0,"2017-04"
2017-04-30,395,"Boone","MO","Columbia",339,153100,-0.00130463144161774,0.0013080444735121,0.0247657295850067,0.0214291554154098,0.00762580129206936,"2005-03","2005-Q1",155000,-0.012258064516129,"2005-02"
2017-04-30,199,"Kent","DE","Dover",340,176200,0,0.00628212450028555,0.0132259919493962,0.0271660416186332,-0.0082404364729165,"2007-06","2007-Q2",192400,-0.0841995841995842,"2006-03"
2017-04-30,2138,"Beaufort","SC","Hilton Head Island",341,290700,0.00275957226629872,0.00657894736842105,0.0359942979330007,0.0414285004649739,-0.0156590607006177,"2006-08","2006-Q3",349100,-0.167287310226296,"2005-05"
2017-04-30,1061,"Greene","OH","Dayton",342,154600,0.00259403372243839,0.0111183780248528,0.0589041095890411,0.0220902650821084,0.00362896022730919,"2004-02","2004-Q1",170100,-0.0911228689006467,
2017-04-30,1975,"Portage","OH","Akron",343,149400,-0.004,-0.00267022696929239,0.0177111716621253,0.030277961758554,0.000201025295679669,"2003-09","2003-Q3",152800,-0.0222513089005236,"2003-08"
2017-04-30,983,"DeSoto","MS","Memphis",344,139800,0.00720461095100865,0.0174672489082969,0.0309734513274336,0.0272761210715571,,"2016-10","2016-Q4",140600,-0.00568990042674253,"2016-09"
2017-04-30,1407,"Sumner","TN","Nashville",345,198600,0.00201816347124117,0.013265306122449,0.100886917960089,0.0614422052443206,0.0264286869492016,"2017-04","2017-Q2",198600,0,"2017-04"
2017-04-30,308,"Rock","WI","Janesville",346,138900,0.00433839479392625,0.0160936356986101,0.148883374689826,0.0610122175862389,0.00955478025695622,"2017-04","2017-Q2",138900,0,"2017-04"
2017-04-30,1802,"Jackson","MI","Jackson",347,121700,0.00912106135986733,0.0226890756302521,0.0545927209705373,0.0736637972085274,0.00611705090757719,"2005-12","2005-Q4",126800,-0.0402208201892744,"2004-03"
2017-04-30,365,"Aiken","SC","Augusta",348,98900,0.00304259634888438,0.00101214574898785,0.053248136315229,0.0233968517690084,,"2017-04","2017-Q2",98900,0,"2017-04"
2017-04-30,2650,"Charlotte","FL","Punta Gorda",349,205200,-0.00194552529182879,0.00440528634361234,0.0949839914621131,0.104037968658963,0.000684833642351057,"2006-04","2006-Q2",242400,-0.153465346534653,"2005-04"
2017-04-30,1133,"Kenton","KY","Cincinnati",350,142300,0.00565371024734982,0.0128113879003559,0.074773413897281,0.0287446472182351,0.00900370362833636,"2017-04","2017-Q2",142300,0,"2017-04"
2017-04-30,1789,"Iredell","NC","Charlotte",351,157600,0.00767263427109974,0.0200647249190939,0.0861474844934528,0.0402180546111699,0.0168867917841677,"2017-04","2017-Q2",157600,0,"2017-04"
2017-04-30,3004,"Rensselaer","NY","Albany",352,166900,-0.00536352800953516,-0.013010053222945,0,0.00797647093169718,-0.00259877478921122,"2008-09","2008-Q3",177300,-0.0586576424139876,"2006-09"
2017-04-30,1337,"Pueblo","CO","Pueblo",353,138000,0.00290697674418605,0.0139603232916973,0.0917721518987342,0.0567846122904663,0.0110812613543576,"2017-04","2017-Q2",138000,0,"2017-04"
2017-04-30,704,"Sarpy","NE","Omaha",354,186300,0.00648298217179903,0.0136017410228509,0.0603301081388731,0.0479560621289314,0.0254498997012387,"2017-04","2017-Q2",186300,0,"2017-04"
2017-04-30,2714,"Hampshire","MA","Springfield",355,257200,0.000388953714507974,0.00902314633189486,0.0341777241656614,0.0216313322173565,0.00268302820881239,"2017-04","2017-Q2",257200,0,"2017-04"
2017-04-30,2679,"Deschutes","OR","Bend",356,346300,0.00464171743545112,0.0125730994152047,0.117457244272346,0.133467871851615,0.00513792415937764,"2017-04","2017-Q2",346300,0,"2017-04"
2017-04-30,2881,"Wyandotte","KS","Kansas City",357,80900,0.00247831474597274,0.00872817955112219,0.108219178082192,0.0489669810240516,-0.0147911759962143,"2007-09","2007-Q3",96400,-0.160788381742739,"2004-07"
2017-04-30,178,"Hays","TX","Austin",358,221100,0.00408719346049046,0.0156178226917777,0.0578947368421053,0.070327793234642,0.0279681965878216,"2017-04","2017-Q2",221100,0,"2017-04"
2017-04-30,2913,"Cumberland","NJ","Vineland",359,139400,0.0014367816091954,0.00577200577200577,0.0123456790123457,0.000863062274836013,-0.0178436164288234,"2007-09","2007-Q3",170100,-0.180482069370958,"2005-06"
2017-04-30,2569,"Sullivan","TN","Kingsport",360,123400,0.00162337662337662,0.00981996726677578,0.0291909924937448,0.0247513621291291,0.0100112208456395,"2017-04","2017-Q2",123400,0,"2017-04"
2017-04-30,1544,"Berrien","MI","Niles",361,131700,0.0107444359171144,0.00996932515337423,0.0305164319248826,0.0296478158492031,0.00137711586167155,"2007-10","2007-Q4",132800,-0.00828313253012048,"2007-10"
2017-04-30,2901,"Chittenden","VT","Burlington",362,278800,0.00107719928186715,0.00649819494584838,0.0276446737928492,0.0254319576687287,0.0122662596547207,"2005-11","2005-Q4",292500,-0.0468376068376068,"2005-03"
2017-04-30,101,"Bibb","GA","Macon",363,95900,0.0278670953912111,0.0860702151755379,0.0727069351230425,0.0109892826662998,-0.0185095520776545,"2007-06","2007-Q2",116900,-0.179640718562874,"2001-09"
2017-04-30,250,"Maui","HI","Kahului",364,612700,0.00673677292145909,0.0216775054193764,0.0972421203438396,0.0920440942847596,-0.00281221924140318,"2006-11","2006-Q4",640000,-0.04265625,"2006-02"
2017-04-30,3137,"Schenectady","NY","Albany",365,155900,-0.00255918106206014,0.00580645161290323,0.0435073627844712,0.00494751408848138,-0.00679481559398587,"2007-06","2007-Q2",167500,-0.0692537313432836,"2006-02"
2017-04-30,1604,"Catawba","NC","Hickory",366,113700,0.00619469026548673,0.026173285198556,0.0849236641221374,0.03292026531359,0.0127197375679626,"2017-04","2017-Q2",113700,0,"2017-04"
2017-04-30,930,"Centre","PA","State College",367,222100,0.00045045045045045,0.00588768115942029,0.05260663507109,0.0370065875533339,0.0223237823274078,"2017-04","2017-Q2",222100,0,"2017-04"
2017-04-30,580,"Kings","CA","Hanford",368,185300,0.00870985302123027,0.0323119777158774,0.0829924021040327,0.0739574836594039,-0.0162107621128865,"2006-06","2006-Q2",227000,-0.183700440528634,"2005-05"
2017-04-30,2054,"Tolland","CT","Hartford",369,214200,-0.00418410041841004,-0.00464684014869888,-0.025034137460173,-0.00405842578591842,-0.0212784756140111,"2007-04","2007-Q2",265600,-0.193524096385542,"2004-03"
2017-04-30,1220,"Monroe","MI","Monroe",370,153600,0.00457815565729235,0.012524719841793,0.0378378378378378,0.0620039943718245,-0.0001301151700841,"2005-08","2005-Q3",158500,-0.0309148264984227,"2004-06"
2017-04-30,3026,"Santa Rosa","FL","Pensacola",371,180800,-0.00110497237569061,-0.00440528634361234,0.0414746543778802,0.0335494358399391,-0.00743045100826911,"2006-04","2006-Q2",206000,-0.122330097087379,"2005-05"
2017-04-30,2117,"Alamance","NC","Burlington",372,135400,0.00594353640416048,0.0149925037481259,0.0619607843137255,0.0291155262556846,0.00714118929740337,"2017-04","2017-Q2",135400,0,"2017-04"
